Unnamed: 0,number,driver_number,lap_number,lap_time,lap_improvement,crossing_finish_line_in_pit,s1,s1_improvement,s2,s2_improvement,s3,s3_improvement,kph,elapsed,hour,s1_large,s2_large,s3_large,top_speed,driver_name,pit_time,class,group,team,manufacturer,season,circuit,round,vehicle,flag_at_fl,team_no,lap_time_ms,lap_time_s,engine,driver_stint_no,driver_stint,team_stint_no,team_stint,elapsed_ms,position,class_position,interval_ms,interval,gap,class_interval,class_gap,elapsed_s
113980,1,1,7,0 days 00:01:29.034000,0,,19.854,0,26.065,0,43.115,0,184.5,0 days 00:10:35.549000,11:10,0 days 00:00:19.854000,0 days 00:00:26.065000,0 days 00:00:43.115000,258.4,Loïc DUVAL,,LMP1-H,H,Audi Sport Team Joest,Audi,2014,FUJI SPEEDWAY,5,Audi R18 e-tron quattro,,Audi Sport Team Joest #1,89034.0,89.034,Audi,1,Loïc DUVAL Stint #1,1,Audi Sport Team Joest #1 Stint #1,635549,5.0,5.0,6524.0,6.524,11.313,6.524,11.313,635.549
111935,2,2,63,0 days 00:03:09.007000,0,,88.988,0,49.355,0,50.664,0,105.1,0 days 02:58:29.696000,19:58,0 days 00:01:28.988000,0 days 00:00:49.355000,0 days 00:00:50.664000,270.7,Benoit TRÉLUYER,0:01:06.380,LMP1-H,H,Audi Sport Team Joest,Audi,2014,CIRCUIT OF THE AMERICAS,4,Audi R18 e-tron quattro,,Audi Sport Team Joest #2,189007.0,189.007,Audi,2,Benoit TRÉLUYER Stint #2,4,Audi Sport Team Joest #2 Stint #4,10709696,3.0,3.0,56792.0,56.792,57.398,56.792,57.398,10709.696
165143,18,2,53,0 days 00:01:51.234000,0,,23.098,0,40.798,0,47.338,0,178.5,0 days 01:37:59.310000,18:37,0 days 00:00:23.098000,0 days 00:00:40.798000,0 days 00:00:47.338000,283.5,Marc LIEB,,LMP1,H,Porsche Team,Porsche,2015,CIRCUIT OF THE AMERICAS,5,Porsche 919 Hybrid,,Porsche Team #18,111234.0,111.234,Porsche,1,Marc LIEB Stint #1,2,Porsche Team #18 Stint #2,5879310,2.0,2.0,29069.0,29.069,29.069,29.069,29.069,5879.31
419668,88,2,86,0 days 00:02:32.312000,0,B,36.894,0,44.959,0,70.459,0,127.9,0 days 02:57:11.235000,16:56:58.739,0 days 00:00:36.894000,0 days 00:00:44.959000,0 days 00:01:10.459000,255.6,Jaxon EVANS,,LMGTE Am,,Dempsey - Proton Racing,Porsche,2019-2020,BAHRAIN INTERNATIONAL CIRCUIT 2020,8,Porsche 911 RSR-19,,Dempsey - Proton Racing #88,152312.0,152.312,Porsche,1,Jaxon EVANS Stint #1,3,Dempsey - Proton Racing #88 Stint #3,10631235,17.0,3.0,13010.0,13.01,1393.172,13.01,72.609,10631.235
173325,17,2,158,0 days 00:01:28.743000,0,,19.444,0,26.611,0,42.688,0,185.1,0 days 04:30:12.644000,15:30,0 days 00:00:19.444000,0 days 00:00:26.611000,0 days 00:00:42.688000,282.0,Brendon HARTLEY,,LMP1,H,Porsche Team,Porsche,2015,FUJI SPEEDWAY,6,Porsche 919 Hybrid,,Porsche Team #17,88743.0,88.743,Porsche,2,Brendon HARTLEY Stint #2,4,Porsche Team #17 Stint #4,16212644,2.0,2.0,45592.0,45.592,45.592,45.592,45.592,16212.644
278092,38,2,133,0 days 00:01:49.854000,0,,50.576,0,39.422,0,19.856,0,168.3,0 days 04:11:55.224000,17:11:36.680,0 days 00:00:50.576000,0 days 00:00:39.422000,0 days 00:00:19.856000,264.7,Thomas LAURENT,,LMP2,,Jackie Chan DC Racing,Oreca,2017,NURBURGRING,4,Oreca 07,,Jackie Chan DC Racing #38,109854.0,109.854,Gibson,2,Thomas LAURENT Stint #2,6,Jackie Chan DC Racing #38 Stint #6,15115224,5.0,1.0,371839.0,371.839,996.983,0.0,0.0,15115.224
86942,41,2,78,0 days 00:01:55.186000,0,,37.096,0,41.863,0,36.227,0,169.1,0 days 02:33:18.260000,17:32,0 days 00:00:37.096000,0 days 00:00:41.863000,0 days 00:00:36.227000,262.4,Jon LANCASTER,,LMP2,,Greaves Motorsport,Zytek,2013,BAHRAIN INTERNATIONAL CIRCUIT,8,Zytek Z11SN,,Greaves Motorsport #41,115186.0,115.186,Nissan,2,Jon LANCASTER Stint #2,3,Greaves Motorsport #41 Stint #3,9198260,5.0,2.0,30608.0,30.608,684.5649999999999,30.608,30.608,9198.26
390386,77,3,224,0 days 00:01:59.617000,0,,37.961,0,43.598,0,38.058,0,162.9,0 days 07:48:11.543000,22:47:50.817,0 days 00:00:37.961000,0 days 00:00:43.598000,0 days 00:00:38.058000,252.6,Matt CAMPBELL,,LMGTE Am,,Dempsey - Proton Racing,Porsche,2019-2020,BAHRAIN INTERNATIONAL CIRCUIT 2019,4,Porsche 911 RSR-19,,Dempsey - Proton Racing #77,119617.0,119.617,Porsche,3,Matt CAMPBELL Stint #3,10,Dempsey - Proton Racing #77 Stint #10,28091543,24.0,6.0,73966.0,73.966,2961.053,73.966,226.479,28091.543
436614,22,3,292,0 days 00:01:35.138000,0,,30.249,0,30.902,0,33.987,0,176.1,0 days 07:55:35.877000,18:55:53.359,0 days 00:00:30.249000,0 days 00:00:30.902000,0 days 00:00:33.987000,269.3,Paul DI RESTA,,LMP2,,United Autosports USA,Oreca,2021,AUTODROMO DO ALGARVE,2,Oreca 07,,United Autosports USA #22,95138.0,95.138,Gibson,5,Paul DI RESTA Stint #5,11,United Autosports USA #22 Stint #11,28535877,6.0,3.0,29038.0,29.038,466.99,29.038,30.603,28535.877
305264,28,2,131,0 days 00:03:08.019000,0,,60.437,0,83.497,0,44.085,0,134.1,0 days 05:08:19.938000,18:39:15.972,0 days 00:01:00.437000,0 days 00:01:23.497000,0 days 00:00:44.085000,141.3,Loïc DUVAL,,LMP2,,TDS Racing,Oreca,2018-2019,SPA FRANCORCHAMPS,1,Oreca 07,,TDS Racing #28,188019.0,188.019,Gibson,1,Loïc DUVAL Stint #1,8,TDS Racing #28 Stint #8,18499938,11.0,4.0,113642.0,113.642,1312.87,113.642,191.518,18499.938
348055,92,2,21,0 days 00:02:33.177000,0,,41.83,0,72.524,0,38.823,0,164.6,0 days 01:00:01.843000,14:31:05.405,0 days 00:00:41.830000,0 days 00:01:12.524000,0 days 00:00:38.823000,250.3,Kevin ESTRE,,LMGTE Pro,,Porsche GT Team,Porsche,2018-2019,SPA FRANCORCHAMPS 2019,7,Porsche 911 RSR-19,,Porsche GT Team #92,153177.0,153.177,Porsche,2,Kevin ESTRE Stint #2,2,Porsche GT Team #92 Stint #2,3601843,14.0,1.0,7489.0,7.489,87.85900000000001,0.0,0.0,3601.843
339382,10,2,84,0 days 00:02:07.907000,0,,44.167,0,47.453,0,36.287,0,153.4,0 days 05:01:54.048000,16:01:54.048,0 days 00:00:44.167000,0 days 00:00:47.453000,0 days 00:00:36.287000,294.3,Ben HANLEY,,LMP1,,DragonSpeed,BR Engineering,2018-2019,SHANGHAI INTERNATIONAL CIRCUIT,5,BR Engineering BR1,,DragonSpeed #10,127907.0,127.907,Gibson,1,Ben HANLEY Stint #1,8,DragonSpeed #10 Stint #8,18114048,8.0,7.0,15681.0,15.681,388.571,15.681,336.783,18114.048
269766,17,0,247,0 days 00:03:44.935000,0,,35.1,0,83.916,0,105.919,0,218.1,0 days 17:43:09.637000,08:43:30.598,0 days 00:00:35.100000,0 days 00:01:23.916000,0 days 00:01:45.919000,319.1,Patrice LAFARGUE,,LMP2,,Idec Sport Racing,Ligier,2017,LE MANS,3,Ligier JSP217,,Idec Sport Racing #17,224935.0,224.935,Gibson,10,Patrice LAFARGUE Stint #10,29,Idec Sport Racing #17 Stint #29,63789637,16.0,13.0,534163.0,534.163,6579.883000000001,534.163,3801.762,63789.637
352335,98,2,13,0 days 00:04:02.613000,0,B,37.219,0,90.713,0,114.681,0,202.2,0 days 00:51:49.365000,15:52:08.395,0 days 00:00:37.219000,0 days 00:01:30.713000,0 days 00:01:54.681000,289.3,Pedro LAMY,,LMGTE Am,,Aston Martin Racing,Aston Martin,2018-2019,LE MANS 2019,8,Aston Martin Vantage GTE,,Aston Martin Racing #98,242613.0,242.613,Aston Martin,1,Pedro LAMY Stint #1,1,Aston Martin Racing #98 Stint #1,3109365,49.0,6.0,1481.0,1.481,451.157,1.481,14.585,3109.365
442717,46,1,177,0 days 00:01:48.443000,0,,34.923,0,36.293,0,37.227,0,192.3,0 days 05:51:05.784000,17:51:11.410,0 days 00:00:34.923000,0 days 00:00:36.293000,0 days 00:00:37.227000,268.7,Dennis OLSEN,,LMGTE Am,,Team Project 1,Porsche,2021,AUTODROMO NAZIONALE DI MONZA,3,Porsche 911 RSR-19,,Team Project 1 #46,108443.0,108.443,Porsche,2,Dennis OLSEN Stint #2,6,Team Project 1 #46 Stint #6,21065784,31.0,13.0,100710.0,100.71,2422.645,100.71,442.465,21065.784
169450,8,2,33,0 days 00:01:35.957000,0,,20.557,0,29.457,0,45.943,0,171.2,0 days 01:04:05.327000,12:04,0 days 00:00:20.557000,0 days 00:00:29.457000,0 days 00:00:45.943000,263.4,Oliver JARVIS,,LMP1,H,Audi Sport Team Joest,Audi,2015,FUJI SPEEDWAY,6,Audi R18 e-tron quattro,,Audi Sport Team Joest #8,95957.0,95.957,Audi,1,Oliver JARVIS Stint #1,1,Audi Sport Team Joest #8 Stint #1,3845327,2.0,2.0,14364.0,14.364,14.364,14.364,14.364,3845.327
120130,2,1,55,0 days 00:01:52.045000,0,,38.787,0,40.39,0,32.868,0,175.1,0 days 01:51:40.122000,12:51,0 days 00:00:38.787000,0 days 00:00:40.390000,0 days 00:00:32.868000,262.1,André LOTTERER,,LMP1-H,H,Audi Sport Team Joest,Audi,2014,SHANGHAI INTERNATIONAL CIRCUIT,6,Audi R18 e-tron quattro,,Audi Sport Team Joest #2,112045.0,112.045,Audi,2,André LOTTERER Stint #2,2,Audi Sport Team Joest #2 Stint #2,6700122,4.0,4.0,2736.0,2.736,33.348,2.736,33.348,6700.122
242661,44,2,40,0 days 00:01:54.252000,0,,36.692,0,41.648,0,35.912,0,170.5,0 days 01:17:13.493000,17:17:12.239,0 days 00:00:36.692000,0 days 00:00:41.648000,0 days 00:00:35.912000,268.9,Alex LYNN,,LMP2,,Manor,Oreca,2016,BAHRAIN INTERNATIONAL CIRCUIT,9,Oreca 05,,Manor #44,114252.0,114.252,Nissan,2,Alex LYNN Stint #2,2,Manor #44 Stint #2,4633493,11.0,3.0,23104.0,23.104,387.332,23.104,27.727,4633.493
459708,29,2,318,0 days 00:03:34.062000,0,,34.021,0,82.293,0,97.748,0,229.2,0 days 21:39:22.280000,13:39:22.280,0 days 00:00:34.021000,0 days 00:01:22.293000,0 days 00:01:37.748000,314.5,Giedo VAN DER GARDE,,LMP2,P/A,Racing Team Nederland,Oreca,2021,LE MANS,4,Oreca 07,,Racing Team Nederland #29,214062.0,214.062,Gibson,12,Giedo VAN DER GARDE Stint #12,32,Racing Team Nederland #29 Stint #32,77962280,18.0,13.0,133486.0,133.486,3339.201,133.486,1662.979,77962.28
118524,97,1,196,0 days 00:01:42.486000,0,,22.315,0,31.667,0,48.504,0,160.3,0 days 05:47:47.918000,16:47,0 days 00:00:22.315000,0 days 00:00:31.667000,0 days 00:00:48.504000,261.5,Stefan MÜCKE,,LMGTE Pro,,Aston Martin Racing,Aston Martin,2014,FUJI SPEEDWAY,5,Aston Martin Vantage GT2,,Aston Martin Racing #97,102486.0,102.486,Aston Martin,3,Stefan MÜCKE Stint #3,6,Aston Martin Racing #97 Stint #6,20867918,20.0,4.0,21087.0,21.087,2864.771,21.087,86.438,20867.918
284781,7,1,212,0 days 00:01:28.692000,0,,30.993,0,35.028,0,22.671,0,174.7,0 days 05:20:13.031000,17:19:24.110,0 days 00:00:30.993000,0 days 00:00:35.028000,0 days 00:00:22.671000,283.5,Kamui KOBAYASHI,,LMP1,H,Toyota Gazoo Racing,Toyota,2017,AUTODROMO HERMANOS RODRIGUEZ,5,Toyota TS050 Hybrid,,Toyota Gazoo Racing #7,88692.0,88.692,Toyota,2,Kamui KOBAYASHI Stint #2,6,Toyota Gazoo Racing #7 Stint #6,19213031,3.0,3.0,86323.0,86.323,104.718,86.323,104.718,19213.031
17818,46,2,86,0 days 00:06:00.233000,0,,68.73,0,162.233,0,129.27,0,136.2,0 days 06:15:07.594000,21:15,0 days 00:01:08.730000,0 days 00:02:42.233000,0 days 00:02:09.270000,112.5,Christophe Tinseau,,LMP2,,Thiriet By TDS Racing,Oreca,2012,LE MANS,3,Oreca 03,,Thiriet By TDS Racing #46,360233.0,360.233,Nissan,1,Christophe Tinseau Stint #1,8,Thiriet By TDS Racing #46 Stint #8,22507594,19.0,11.0,210561.0,210.561,3025.52,210.561,932.722,22507.594
358244,43,3,111,0 days 00:03:43.524000,0,B,36.846,0,82.301,0,104.377,0,219.5,0 days 07:31:17.350000,22:31:36.380,0 days 00:00:36.846000,0 days 00:01:22.301000,0 days 00:01:44.377000,322.0,Norman NATO,,LMP2,,RLR M Sport / Tower Events,Oreca,2018-2019,LE MANS 2019,8,Oreca 07,,RLR M Sport / Tower Events #43,223524.0,223.524,Gibson,6,Norman NATO Stint #6,12,RLR M Sport / Tower Events #43 Stint #12,27077350,22.0,16.0,1934.0,1.934,2054.723,1.934,837.335,27077.35
303702,81,0,84,0 days 00:02:20.590000,0,,39.767,0,64.286,0,36.537,0,179.3,0 days 03:32:46.939000,17:03:42.973,0 days 00:00:39.767000,0 days 00:01:04.286000,0 days 00:00:36.537000,263.6,Martin TOMCZYK,,LMGTE Pro,,BMW Team MTEK,BMW,2018-2019,SPA FRANCORCHAMPS,1,BMW M8 GTE,,BMW Team MTEK #81,140590.0,140.59,BMW,3,Martin TOMCZYK Stint #3,4,BMW Team MTEK #81 Stint #4,12766939,23.0,9.0,93015.0,93.015,1372.202,93.015,260.858,12766.939
99981,42,0,83,0 days 00:06:33.922000,0,,37.63,0,94.394,0,261.898,0,124.6,0 days 06:37:06.944000,21:37,0 days 00:00:37.630000,0 days 00:01:34.394000,0 days 00:04:21.898000,265.8,Thomas KIMBER-SMITH,,LMP2,,Caterham Racing,Zytek,2014,LE MANS,3,Zytek Z11SN,,Caterham Racing #42,393922.0,393.922,Nissan,4,Thomas KIMBER-SMITH Stint #4,11,Caterham Racing #42 Stint #11,23826944,36.0,13.0,2333.0,2.333,3432.867,2.333,505.225,23826.944
208234,55,0,238,0 days 00:04:04.708000,0,,38.708,0,92.693,0,113.307,0,200.5,0 days 17:46:01.059000,08:46:01.059,0 days 00:00:38.708000,0 days 00:01:32.693000,0 days 00:01:53.307000,289.3,Duncan CAMERON,,LMGTE Am,,AF Corse,Ferrari,2016,LE MANS,3,Ferrari 458 Italia GT2,,AF Corse #55,244708.0,244.708,Ferrari,6,Duncan CAMERON Stint #6,21,AF Corse #55 Stint #21,63961059,35.0,5.0,228080.0,228.08,9670.999,228.08,661.898,63961.059
312551,97,3,114,0 days 00:03:59.248000,0,,37.482,0,92.426,0,109.34,0,205.0,0 days 08:11:41.083000,23:11:58.849,0 days 00:00:37.482000,0 days 00:01:32.426000,0 days 00:01:49.340000,286.9,Jonathan ADAM,,LMGTE Pro,,Aston Martin Racing,Aston Martin,2018-2019,LE MANS 2018,2,Aston Martin Vantage GTE,,Aston Martin Racing #97,239248.0,239.248,Aston Martin,4,Jonathan ADAM Stint #4,9,Aston Martin Racing #97 Stint #9,29501083,37.0,12.0,48754.0,48.754,3558.704,48.754,515.633,29501.083
230335,42,0,21,0 days 00:01:35.586000,0,,21.1,0,28.979,0,45.507,0,171.9,0 days 00:33:13.165000,11:31:42.253,0 days 00:00:21.100000,0 days 00:00:28.979000,0 days 00:00:45.507000,274.1,Jonny KANE,,LMP2,,Strakka Racing,Gibson,2016,FUJI SPEEDWAY,7,Gibson 015S,,Strakka Racing #42,95586.0,95.586,Nissan,1,Jonny KANE Stint #1,1,Strakka Racing #42 Stint #1,1993165,14.0,7.0,1441.0,1.441,186.286,1.441,17.595,1993.165
205949,43,2,193,0 days 00:03:45.885000,0,,35.597,0,85.613,0,104.675,0,217.2,0 days 13:54:56.131000,04:54:56.131,0 days 00:00:35.597000,0 days 00:01:25.613000,0 days 00:01:44.675000,300.5,Filipe ALBUQUERQUE,,LMP2,,RGR Sport by Morand,Ligier,2016,LE MANS,3,Ligier JS P2,,RGR Sport by Morand #43,225885.0,225.885,Nissan,8,Filipe ALBUQUERQUE Stint #8,19,RGR Sport by Morand #43 Stint #19,50096131,24.0,15.0,93414.0,93.414,5480.195,93.414,1760.139,50096.131
132303,42,1,5,0 days 00:01:57.462000,0,,36.017,0,49.077,0,32.368,0,180.9,0 days 00:10:27.510000,12:10,0 days 00:00:36.017000,0 days 00:00:49.077000,0 days 00:00:32.368000,242.2,Danny WATTS,,LMP2,,Strakka Racing,Dome,2015,SILVERSTONE,1,Dome S103,,Strakka Racing #42,117462.0,117.462,Nissan,1,Danny WATTS Stint #1,1,Strakka Racing #42 Stint #1,627510,24.0,8.0,583.0,0.583,109.356,0.583,19.194,627.51
473786,98,1,12,0 days 00:02:01.476000,0,,35.935,0,42.302,0,43.239,0,178.4,0 days 00:24:31.864000,12:24:45.781,0 days 00:00:35.935000,0 days 00:00:42.302000,0 days 00:00:43.239000,249.4,Paul DALLA LANA,,LMGTE Am,,Northwest AMR,Aston Martin,2022,SEBRING,1,Aston Martin Vantage GTE,GF,Northwest AMR #98,121476.0,121.476,Aston Martin,1,Paul DALLA LANA Stint #1,1,Northwest AMR #98 Stint #1,1471864,25.0,1.0,14129.0,14.129,145.153,0.0,0.0,1471.864
450853,51,1,133,0 days 00:04:28.283000,0,,59.081,0,102.119,0,107.083,0,182.8,0 days 09:54:50.922000,01:54:50.922,0 days 00:00:59.081000,0 days 00:01:42.119000,0 days 00:01:47.083000,281.0,Alessandro PIER GUIDI,,LMGTE Pro,,AF Corse,Ferrari,2021,LE MANS,4,Ferrari 488 GTE Evo,,AF Corse #51,268283.0,268.283,Ferrari,3,Alessandro PIER GUIDI Stint #3,9,AF Corse #51 Stint #9,35690922,24.0,1.0,82919.0,82.919,2172.116,0.0,0.0,35690.922
491563,48,3,137,0 days 00:03:34.112000,0,,33.517,0,82.553,0,98.042,0,229.1,0 days 08:48:57.185000,00:48:57.185,0 days 00:00:44.585000,0 days 00:01:16.508000,0 days 00:00:42.034000,319.1,Patrick PILET,,LMP2,,IDEC Sport,Oreca,2022,LE MANS,3,Oreca 07,GF,IDEC Sport #48,214112.0,214.112,Gibson,8,Patrick PILET Stint #8,17,IDEC Sport #48 Stint #17,31737185,18.0,14.0,101780.0,101.78,1479.11,101.78,487.993,31737.185
173857,77,0,176,0 days 00:02:50.289000,0,,83.969,0,34.561,0,51.759,0,96.5,0 days 05:41:21.370000,16:41,0 days 00:01:23.969000,0 days 00:00:34.561000,0 days 00:00:51.759000,112.7,Patrick DEMPSEY,0:01:02.946,LMGTE Am,,Dempsey - Proton Racing,Porsche,2015,FUJI SPEEDWAY,6,Porsche 911 RSR,,Dempsey - Proton Racing #77,170289.0,170.289,Porsche,2,Patrick DEMPSEY Stint #2,7,Dempsey - Proton Racing #77 Stint #7,20481370,23.0,1.0,236839.0,236.839,2637.757,0.0,0.0,20481.37
456629,64,2,251,0 days 00:03:48.588000,0,,36.018,0,87.535,0,105.035,0,214.6,0 days 19:56:44.329000,11:56:44.329,0 days 00:00:36.018000,0 days 00:01:27.535000,0 days 00:01:45.035000,301.3,Nicholas TANDY,,LMGTE Pro,,Corvette Racing,Chevrolet,2021,LE MANS,4,Chevrolet Corvette C8.R,,Corvette Racing #64,228588.0,228.588,Chevrolet,6,Nicholas TANDY Stint #6,19,Corvette Racing #64 Stint #19,71804329,48.0,6.0,2821099.0,2821.099,12326.328,2821.099,3138.3680000000004,71804.329
32783,1,1,191,0 days 00:01:25.705000,0,,20.856,0,44.52,0,20.329,0,181.0,0 days 04:41:09.753000,16:40,0 days 00:00:20.856000,0 days 00:00:44.520000,0 days 00:00:20.329000,277.6,André Lotterer,,LMP1,H,Audi Sport Team Joest,Audi,2012,INTERLAGOS,4,Audi R18 e-tron quattro,,Audi Sport Team Joest #1,85705.0,85.705,Audi,2,André Lotterer Stint #2,6,Audi Sport Team Joest #1 Stint #6,16869753,2.0,2.0,83622.0,83.622,83.622,83.622,83.622,16869.753
419763,54,1,90,0 days 00:01:59.543000,0,,36.788,1,44.825,0,37.93,0,163.0,0 days 03:07:08.473000,17:06:55.977,0 days 00:00:36.788000,0 days 00:00:44.825000,0 days 00:00:37.930000,252.6,Thomas FLOHR,,LMGTE Am,,AF Corse,Ferrari,2019-2020,BAHRAIN INTERNATIONAL CIRCUIT 2020,8,Ferrari 488 GTE Evo,,AF Corse #54,119543.0,119.543,Ferrari,2,Thomas FLOHR Stint #2,4,AF Corse #54 Stint #4,11228473,16.0,2.0,18038.0,18.038,1566.254,18.038,18.038,11228.473
426310,31,3,96,0 days 00:02:09.852000,0,,37.39,0,59.516,0,32.946,0,194.2,0 days 03:36:56.136000,17:06:57.704,0 days 00:00:37.390000,0 days 00:00:59.516000,0 days 00:00:32.946000,285.2,Charles MILESI,,LMP2,,Team WRT,Oreca,2021,SPA FRANCORCHAMPS,1,Oreca 07,,Team WRT #31,129852.0,129.852,Gibson,1,Charles MILESI Stint #1,5,Team WRT #31 Stint #5,13016136,16.0,13.0,93973.0,93.973,605.12,93.973,415.493,13016.136
9238,81,2,36,0 days 00:02:26.669000,0,,41.863,0,67.063,0,37.743,0,171.9,0 days 01:36:15.448000,16:06,0 days 00:00:41.863000,0 days 00:01:07.063000,0 days 00:00:37.743000,247.7,Matt Griffin,,LMGTE Am,,AF Corse,Ferrari,2012,SPA FRANCORCHAMPS,2,Ferrari 458 Italia GT2,,AF Corse #81,146669.0,146.669,Ferrari,1,Matt Griffin Stint #1,2,AF Corse #81 Stint #2,5775448,29.0,2.0,86864.0,86.864,722.364,86.864,86.864,5775.448
269607,24,2,244,0 days 00:03:30.057000,0,,33.629,0,80.668,0,95.76,0,233.6,0 days 16:36:18.378000,07:36:39.339,0 days 00:00:33.629000,0 days 00:01:20.668000,0 days 00:01:35.760000,322.9,Jean-Eric VERGNE,,LMP2,,CEFC Manor TRS Racing,Oreca,2017,LE MANS,3,Oreca 07,,CEFC Manor TRS Racing #24,210057.0,210.057,Gibson,11,Jean-Eric VERGNE Stint #11,25,CEFC Manor TRS Racing #24 Stint #25,59778378,8.0,7.0,110630.0,110.63,3193.405,110.63,710.94,59778.378
476293,38,2,81,0 days 00:01:52.508000,0,,33.228,0,39.771,0,39.509,0,192.6,0 days 02:39:01.995000,14:39:15.912,0 days 00:00:33.228000,0 days 00:00:39.771000,0 days 00:00:39.509000,269.1,Antonio Felix DA COSTA,,LMP2,,JOTA,Oreca,2022,SEBRING,1,Oreca 07,GF,JOTA #38,112508.0,112.508,Gibson,2,Antonio Felix DA COSTA Stint #2,6,JOTA #38 Stint #6,9541995,11.0,7.0,3183.0,3.183,332.183,3.183,99.302,9541.995
490813,98,2,125,0 days 00:04:37.913000,0,B,66.182,0,97.134,0,114.597,0,176.5,0 days 08:32:58.256000,00:32:58.256,0 days 00:00:33.729000,0 days 00:00:42.022000,0 days 00:00:40.920000,289.3,David PITTARD,,LMGTE Am,,Northwest AMR,Aston Martin,2022,LE MANS,3,Aston Martin Vantage GTE,GF,Northwest AMR #98,277913.0,277.913,Aston Martin,4,David PITTARD Stint #4,9,Northwest AMR #98 Stint #9,30778256,38.0,2.0,84649.0,84.649,3114.785,84.649,84.649,30778.256
321963,29,2,293,0 days 00:03:32.074000,0,,33.711,0,81.392,0,96.971,0,231.3,0 days 19:54:59.602000,10:55:17.368,0 days 00:00:33.711000,0 days 00:01:21.392000,0 days 00:01:36.971000,329.8,Giedo VAN DER GARDE,,LMP2,,Racing Team Nederland,Dallara,2018-2019,LE MANS 2018,2,Dallara P217,,Racing Team Nederland #29,212074.0,212.074,Gibson,12,Giedo VAN DER GARDE Stint #12,29,Racing Team Nederland #29 Stint #29,71699602,12.0,8.0,149157.0,149.157,7453.962,149.157,2759.201,71699.602
138761,96,0,55,0 days 00:02:24.115000,0,,40.927,0,66.221,0,36.967,0,175.0,0 days 02:36:41.241000,17:07,0 days 00:00:40.927000,0 days 00:01:06.221000,0 days 00:00:36.967000,252.9,Francesco CASTELLACCI,,LMGTE Am,,Aston Martin Racing,Aston Martin,2015,SPA FRANCORCHAMPS,2,Aston Martin Vantage GT2,,Aston Martin Racing #96,144115.0,144.115,Aston Martin,1,Francesco CASTELLACCI Stint #1,5,Aston Martin Racing #96 Stint #5,9401241,32.0,8.0,1086368.0,1086.368,2628.073,1086.368,1357.144,9401.241
159640,42,2,52,0 days 00:01:53.835000,0,,53.717,0,42.147,0,17.971,0,162.5,0 days 01:40:02.042000,14:39,0 days 00:00:53.717000,0 days 00:00:42.147000,0 days 00:00:17.971000,264.7,Jonny KANE,,LMP2,,Strakka Racing,Gibson,2015,NURBURGRING,4,Dome S103,,Strakka Racing #42,113835.0,113.835,Nissan,2,Jonny KANE Stint #2,1,Strakka Racing #42 Stint #1,6002042,13.0,6.0,14246.0,14.246,559.586,14.246,72.585,6002.042
405334,98,1,94,0 days 00:07:38.119000,0,,63.564,0,199.283,0,195.272,0,107.1,0 days 06:47:30.524000,21:17:30.524,0 days 00:01:03.564000,0 days 00:03:19.283000,0 days 00:03:15.272000,102.9,Paul DALLA LANA,,LMGTE Am,,Aston Martin Racing,Aston Martin,2019-2020,LE MANS,7,Aston Martin Vantage GTE,,Aston Martin Racing #98,458119.0,458.119,Aston Martin,3,Paul DALLA LANA Stint #3,7,Aston Martin Racing #98 Stint #7,24450524,34.0,1.0,602649.0,602.649,4490.365,0.0,0.0,24450.524
362783,93,3,195,0 days 00:03:53.454000,0,,36.95,0,89.386,0,107.118,0,210.1,0 days 13:52:44.633000,04:53:03.663,0 days 00:00:36.950000,0 days 00:01:29.386000,0 days 00:01:47.118000,292.4,Nick TANDY,,LMGTE Pro,,Porsche GT Team,Porsche,2018-2019,LE MANS 2019,8,Porsche 911 RSR-19,,Porsche GT Team #93,233454.0,233.454,Porsche,6,Nick TANDY Stint #6,14,Porsche GT Team #93 Stint #14,49964633,26.0,2.0,41467.0,41.467,5267.977,41.467,41.467,49964.633
214530,45,2,51,0 days 00:02:04.924000,0,B,53.405,0,42.606,0,28.913,0,148.0,0 days 01:37:19.047000,14:37:10.221,0 days 00:00:53.405000,0 days 00:00:42.606000,0 days 00:00:28.913000,262.3,Roberto MERHI,,LMP2,,Manor,Oreca,2016,NURBURGRING,4,Oreca 05,,Manor #45,124924.0,124.924,Nissan,2,Roberto MERHI Stint #2,2,Manor #45 Stint #2,5839047,12.0,3.0,6193.0,6.193,514.352,6.193,44.097,5839.047
416842,1,3,333,0 days 00:03:25.989000,0,,33.283,0,77.839,0,94.867,0,238.1,0 days 20:55:12.875000,11:25:12.875,0 days 00:00:33.283000,0 days 00:01:17.839000,0 days 00:01:34.867000,324.9,Gustavo MENEZES,,LMP1,,Rebellion Racing,Rebellion,2019-2020,LE MANS,7,Rebellion R13,,Rebellion Racing #1,205989.0,205.989,Gibson,12,Gustavo MENEZES Stint #12,31,Rebellion Racing #1 Stint #31,75312875,2.0,2.0,1034057.0,1034.057,1034.057,1034.057,1034.057,75312.875
